"ELEMENT_GLOBAL_ID","SUBNATION_ID","D_CURR_PRESENCE_ABSENCE_ID","D_DIST_CONFIDENCE_ID"
687639,69,1,1
688181,93,3,5
685989,227,1,1
687860,67,1,1
770515,52,1,1
686389,25,1,1
683586,7,3,5
684366,61,3,5
684366,44,1,1
684366,7,3,5
688229,33,3,5
686566,33,1,1
1225225,1,1,1
685279,80,1,1
689057,39,1,1
688123,39,1,1
687845,36,3,5
687846,8,1,1
684107,8,1,1
686014,52,1,1
685807,59,1,1
683885,59,1,1
686244,40,1,1
686244,59,1,1
687093,6,3,5
687361,52,1,1
741266,33,1,1
741266,60,3,5
741420,56,1,1
741465,39,1,1
683823,6,1,1
686344,381,1,1
770540,8,1,1
685958,8,1,1
770558,8,1,1
770558,52,1,1
688780,18,1,1
788581,7,1,1
788660,7,1,1
786024,52,1,1
687283,39,1,1
686404,8,1,1
684390,33,1,1
684390,59,1,1
689363,33,1,1
687431,6,1,1
686754,377,1,1
685349,18,1,1
683515,7,1,1
687264,6,1,1
687264,52,1,1
689948,52,1,1
686642,59,1,1
686642,52,1,1
684142,40,3,5
690097,7,1,1
689333,1,1,1
687245,1,1,1
688626,1,1,1
685968,61,1,1
687329,44,1,1
689471,56,1,1
683876,44,1,1
687676,56,1,1
686335,56,1,1
683110,7,1,1
687657,56,1,1
689821,44,1,1
688088,56,1,1
684922,44,1,1
686115,44,1,1
689847,44,1,1
684452,56,3,5
688692,18,1,1
687797,33,1,1
688613,44,1,1
684388,18,1,1
687736,56,1,1
683666,44,1,1
686272,44,1,1
728482,33,1,1
685509,23,1,1
689441,34,1,1
684814,32,3,5
791997,52,1,1
793063,62,1,1
793063,70,3,5
688584,12,1,1
687186,2,1,1
685159,14,1,1
683488,32,1,1
684491,12,1,1
686198,23,1,1
690006,34,1,1
687668,45,1,1
686992,2,1,1
686992,50,1,1
686210,38,1,1
686210,41,1,1
687750,2,1,1
688893,48,1,1
686230,32,3,5
686830,12,1,1
683289,12,1,1
685484,23,1,1
688665,12,1,1
683832,43,1,1
798667,33,1,1
798667,59,1,1
685999,4,1,1
685999,23,1,1
839094,14,3,5
839094,50,1,1
684424,34,1,1
688894,50,1,1
688894,51,1,1
688894,53,1,1
686564,51,1,1
689016,2,1,1
732831,14,3,5
741448,50,3,5
686121,38,1,1
686121,34,1,1
740220,34,1,1
687793,14,1,1
687793,32,1,1
689060,2,1,1
768253,50,1,1
687858,25,1,1
684708,381,1,1
688217,53,1,1
687457,38,1,1
687457,11,1,1
793218,4,3,5
793218,51,1,1
687290,50,1,1
685261,32,1,1
688374,12,1,1
688374,14,1,1
688374,34,1,1
684770,4,1,1
685380,4,1,1
685380,26,1,1
685380,55,1,1
861500,14,1,1
683354,12,3,5
683354,48,1,1
683900,50,1,1
683960,34,1,1
689523,23,1,1
688034,37,1,1
688034,45,1,1
688034,53,1,1
683291,25,1,1
685389,51,1,1
686839,11,1,1
689364,53,1,1
689364,11,1,1
689364,14,3,5
689364,25,1,1
801802,51,1,1
686261,53,1,1
687600,34,1,1
684449,12,1,1
690020,12,1,1
820676,48,1,1
688037,4,1,1
683899,12,1,1
683292,32,1,1
683292,34,1,1
687399,14,3,5
687399,34,1,1
687399,48,1,1
685056,2,1,1
685056,41,1,1
685056,43,1,1
685056,50,1,1
686652,53,1,1
686652,22,1,1
689093,2,1,1
689093,48,1,1
687355,48,1,1
684786,37,1,1
688151,2,1,1
684003,48,3,5
689168,50,1,1
684165,4,1,1
684165,19,3,5
684165,22,1,1
684815,34,1,1
686645,22,1,1
688122,53,1,1
686532,24,1,1
686532,38,1,1
688003,34,1,1
685867,51,1,1
686994,12,1,1
684280,34,1,1
684280,48,1,1
688572,51,1,1
684459,51,1,1
684880,23,1,1
686997,34,1,1
684458,51,1,1
689941,82,3,5
684889,51,1,1
685321,2,1,1
683103,14,1,1
683768,53,1,1
688972,53,1,1
685133,22,1,1
687708,12,1,1
684845,12,1,1
684751,23,1,1
688159,4,1,1
685255,34,1,1
687722,26,1,1
687722,32,1,1
687722,37,1,1
687722,48,1,1
685256,32,1,1
685256,48,1,1
688713,41,1,1
688400,50,1,1
687896,32,3,5
683434,32,1,1
683434,51,1,1
687202,14,1,1
683401,43,1,1
687929,43,1,1
689851,82,3,5
689851,2,3,5
689851,12,3,5
689851,14,1,1
687349,51,1,1
685469,43,1,1
688091,50,1,1
684807,12,3,5
688640,14,1,1
687678,2,1,1
687678,12,3,5
687678,23,3,5
687781,23,1,1
684116,50,1,1
788035,51,1,1
684668,9,1,1
687173,19,1,1
685207,38,1,1
690038,20,1,1
690038,42,1,1
688169,57,1,1
685201,67,1,1
687621,67,1,1
689103,69,1,1
688205,28,1,1
687705,42,1,1
687705,50,1,1
685635,42,1,1
689327,67,1,1
689327,28,1,1
685724,67,1,1
688171,28,1,1
684068,8,1,1
684068,33,1,1
684068,40,1,1
684776,35,1,1
684776,62,1,1
686559,33,1,1
686954,28,1,1
686954,57,1,1
839374,1,1,1
803036,59,1,1
806430,379,3,5
806296,381,3,5
806325,6,1,1
806347,6,1,1
806443,6,1,1
806376,51,1,1
806376,80,1,1
827935,6,1,1
892811,62,1,1
892811,49,1,1
866509,40,1,1
857875,40,1,1
943992,7,1,1
859151,6,3,5
835308,6,1,1
934888,8,1,1
934888,60,1,1
689826,6,1,1
689826,52,1,1
687670,6,1,1
732611,33,1,1
732611,60,1,1
728583,33,1,1
732589,33,1,1
732589,56,3,5
728588,56,1,1
728610,33,1,1
728610,56,3,5
728857,33,1,1
729658,33,1,1
730682,61,3,5
730731,44,3,5
730746,60,1,1
730760,33,1,1
730738,18,1,1
728694,60,1,1
728743,56,1,1
728752,8,1,1
728752,60,1,1
728752,61,3,5
728757,60,3,5
737471,6,3,5
738003,39,1,1
738003,51,3,5
737994,39,1,1
737483,39,1,1
737568,52,1,1
737959,39,1,1
737514,6,3,5
738014,51,1,1
689496,47,1,1
683294,41,1,1
686466,41,1,1
683963,25,1,1
683963,58,1,1
685336,53,1,1
685088,25,3,5
685088,38,1,1
689615,42,1,1
1159205,9,1,1
1159205,24,3,5
687618,47,1,1
687618,53,1,1
683281,11,1,1
685066,9,1,1
685066,37,1,1
721939,38,1,1
687539,37,1,1
683371,53,1,1
689522,24,1,1
689522,25,1,1
721909,41,1,1
683540,24,3,5
731174,24,3,5
731174,37,1,1
686292,63,3,5
686567,22,1,1
686567,50,1,1
686567,67,1,1
689865,38,1,1
684410,24,1,1
731252,37,1,1
689039,53,1,1
731316,24,1,1
731316,37,1,1
689052,41,1,1
685511,69,1,1
687092,24,1,1
685367,11,1,1
686338,45,1,1
688013,38,1,1
688013,45,1,1
684554,9,1,1
684554,55,1,1
685246,26,1,1
685246,37,1,1
685246,45,1,1
685735,26,1,1
685735,37,1,1
685735,69,3,5
688455,41,1,1
687748,38,1,1
687748,41,1,1
687748,67,1,1
685006,24,1,1
685006,26,1,1
738484,25,1,1
684369,66,3,5
684369,24,1,1
684369,47,3,5
683450,38,1,1
688945,53,1,1
688945,42,1,1
688945,45,1,1
683438,9,1,1
685928,11,1,1
683227,2,1,1
683227,4,1,1
683227,32,1,1
683227,43,1,1
687945,38,1,1
791002,24,1,1
684398,25,1,1
684398,41,1,1
689661,11,1,1
688128,25,1,1
685057,26,1,1
687973,55,1,1
687578,69,3,2
687578,11,1,1
687578,53,1,1
687578,38,1,1
687568,24,1,1
687568,69,1,1
687008,24,1,1
687008,69,3,5
789587,24,1,1
690011,11,3,5
690011,55,1,1
684603,38,1,1
686082,38,1,1
791580,45,1,1
791626,24,1,1
791626,66,1,1
793415,24,1,1
793415,58,1,1
797099,11,1,1
795520,53,1,1
797768,53,1,1
795053,25,1,1
683677,41,3,5
684045,69,3,5
688278,63,1,1
688278,26,1,1
684576,9,1,1
684576,55,1,1
684839,67,1,1
686717,53,1,1
686717,25,1,1
689030,45,3,5
689672,58,1,1
731010,41,1,1
801805,41,1,1
800161,58,1,1
686841,10,1,1
689239,11,1,1
686195,25,1,1
835678,45,1,1
902943,11,1,1
683563,25,1,1
685866,10,1,1
685866,25,1,1
685866,53,1,1
685717,12,1,1
859991,48,1,1
866803,53,1,1
866803,48,1,1
689320,2,1,1
868705,53,1,1
949675,51,1,1
689515,14,1,1
687715,53,1,1
687715,50,1,1
689559,34,1,1
685343,14,1,1
689938,25,1,1
689938,53,1,1
684920,34,1,1
684919,22,1,1
684615,14,1,1
683975,2,1,1
683975,50,1,1
689433,23,1,1
689714,4,1,1
689714,23,1,1
689714,51,3,5
683494,14,1,1
684216,4,1,1
684216,32,1,1
684216,43,1,1
684216,51,1,1
685675,58,1,1
688465,48,1,1
683299,12,1,1
683299,23,1,1
685452,43,1,1
686586,2,1,1
688349,14,1,1
689336,48,1,1
689061,14,1,1
687951,53,1,1
684674,11,1,1
685725,50,1,1
690058,48,1,1
686473,12,1,1
685787,48,1,1
684908,2,1,1
689488,25,1,1
686057,51,1,1
684404,82,1,1
686826,82,3,5
685494,51,1,1
683125,2,1,1
686637,4,1,1
686975,43,1,1
688303,82,1,1
689899,34,1,1
689899,58,1,1
683977,53,1,1
683977,11,1,1
683978,48,1,1
684324,23,1,1
686089,51,1,1
687504,23,1,1
685631,23,1,1
688700,51,1,1
686711,32,1,1
687464,32,1,1
684779,51,1,1
688689,4,1,1
684465,4,1,1
687199,4,1,1
689701,2,3,5
689701,14,3,5
689701,32,3,5
687922,22,1,1
686721,51,1,1
689007,32,3,5
684296,4,1,1
683393,50,1,1
687619,2,1,1
684218,2,1,1
684218,14,1,1
683369,12,3,5
683440,23,1,1
686221,51,1,1
687379,50,1,1
683724,14,1,1
683724,48,1,1
684529,2,1,1
683560,53,1,1
688175,12,1,1
684188,12,1,1
689682,7,1,1
687376,7,1,1
686983,7,1,1
947950,18,1,1
947959,8,1,1
948020,8,1,1
948164,18,1,1
685538,22,1,1
754874,41,1,1
860935,42,1,1
685609,43,1,1
685125,11,1,1
685125,41,1,1
685125,55,1,1
688524,2,1,1
688133,4,1,1
689118,2,1,1
685044,29,1,1
685896,67,1,1
685896,20,1,1
685896,38,1,1
686946,4,3,5
899649,8,1,1
899649,49,1,1
899673,39,1,1
899673,40,1,1
899686,43,1,1
899699,6,1,1
899700,8,1,1
899700,18,3,5
899701,6,1,1
899701,8,1,1
899709,24,1,1
899712,17,1,1
898990,59,1,1
898996,40,1,1
871069,53,1,1
899001,53,1,1
899008,39,3,5
899019,40,1,1
899019,52,1,1
899022,12,1,1
899026,39,1,1
899026,59,1,1
899027,12,1,1
899027,48,3,5
899032,7,1,1
899032,51,1,1
899032,80,1,1
899034,7,1,1
899036,6,1,1
899036,7,1,1
899036,8,1,1
899037,44,1,1
899055,39,1,1
899059,24,1,1
899080,33,1,1
899083,21,1,1
899083,43,1,1
899097,6,1,1
899097,33,1,1
899100,33,1,1
899104,39,1,1
899110,8,1,1
899122,2,1,1
899123,41,1,1
899123,42,1,1
899123,53,1,1
899123,58,1,1
899124,48,1,1
899125,24,1,1
899125,41,1,1
899125,66,3,5
899132,37,1,1
899134,62,1,1
899134,2,1,1
899134,17,1,1
899134,23,1,1
899134,35,1,1
899134,37,1,1
899134,42,1,1
899134,43,1,1
899134,47,1,1
899134,55,1,1
899134,58,1,1
871240,19,1,1
871240,20,1,1
871240,30,1,1
871240,36,1,1
871240,50,1,1
871240,58,1,1
899137,4,1,1
899144,57,1,1
899144,67,1,1
899579,7,1,1
899158,61,1,1
881483,34,1,1
881483,41,1,1
881483,48,1,1
899162,24,1,1
899164,59,1,1
899168,32,1,1
899168,45,1,1
899168,50,1,1
899168,51,1,1
899168,67,1,1
899170,40,1,1
899171,25,1,1
899171,26,1,1
899171,48,1,1
899171,50,1,1
899175,48,1,1
1284787,51,1,1
899192,34,1,1
899192,50,1,1
878975,14,1,1
899195,40,1,1
899197,40,1,1
943935,7,1,1
907407,7,1,1
899230,25,1,1
899243,25,1,1
899260,51,1,1
899263,51,1,1
899269,52,1,1
899277,379,1,1
899278,39,1,1
899278,40,1,1
899279,56,1,1
899287,8,1,1
899298,7,1,1
899298,40,1,1
899299,39,1,1
899301,7,1,1
899301,59,1,1
899305,6,1,1
899310,381,3,5
899311,82,1,1
899313,51,1,1
899313,379,1,1
899319,40,1,1
899319,52,1,1
899326,7,1,1
899326,52,1,1
899326,59,1,1
899328,379,1,1
899378,70,1,1
899380,17,1,1
899383,52,1,1
899445,4,1,1
899445,32,1,1
899486,33,1,1
899491,33,1,1
899497,25,1,1
899498,9,1,1
899498,29,1,1
899505,14,1,1
899505,48,1,1
899506,2,1,1
899506,53,1,1
899512,12,1,1
899517,4,1,1
899521,11,1,1
899521,25,1,1
899521,38,1,1
899535,2,1,1
899535,14,1,1
899535,30,1,1
899545,12,1,1
899578,61,1,1
899607,62,1,1
899618,35,1,1
899618,49,1,1
899625,67,1,1
899720,53,1,1
899721,34,1,1
899721,48,1,1
899722,37,1,1
899738,24,1,1
899738,37,1,1
899738,38,1,1
899740,2,1,1
899751,14,1,1
899751,22,1,1
899751,50,1,1
899752,19,1,1
899753,2,3,5
899753,53,1,1
899757,2,1,1
899771,20,1,1
899771,41,1,1
899811,44,1,1
899811,60,1,1
899812,60,1,1
899832,61,3,5
899833,61,3,5
899888,38,1,1
899900,7,1,1
899900,18,1,1
899900,52,1,1
899905,51,1,1
899912,7,1,1
899915,7,1,1
899915,377,3,5
899919,7,1,1
899925,39,1,1
899928,39,1,1
899944,1,1,1
899944,7,1,1
899944,8,1,1
899944,44,1,1
899953,61,1,1
899956,43,1,1
899956,49,1,1
899957,58,3,5
899971,1,3,5
899971,56,1,1
899972,59,3,5
899974,56,1,1
899975,44,1,1
899976,8,1,1
899978,44,1,1
899978,49,1,1
899981,7,1,1
899981,39,1,1
900024,7,3,5
900024,56,1,1
900025,56,1,1
900059,20,1,1
900062,56,1,1
900062,59,1,1
900073,8,1,1
900083,59,3,5
900093,21,1,1
900093,39,1,1
900093,51,1,1
900102,8,1,1
900114,67,1,1
900114,11,1,1
900114,17,1,1
900114,38,1,1
900114,41,1,1
900114,58,1,1
900116,17,1,1
900116,19,1,1
900116,26,1,1
900116,28,1,1
900116,41,1,1
900116,42,1,1
900116,45,1,1
900116,50,1,1
900117,62,1,1
900118,25,1,1
900119,21,1,1
905184,33,1,1
926624,2,1,1
926862,19,1,1
926862,35,1,1
926708,41,1,1
931882,51,1,1
932445,14,1,1
932445,32,1,1
934751,60,1,1
934811,24,1,1
934875,39,1,1
934875,40,1,1
934901,2,1,1
934901,19,1,1
934901,29,1,1
934901,36,1,1
943181,8,1,1
943199,7,1,1
943287,40,1,1
943943,52,1,1
943964,6,1,1
943974,40,1,1
948753,21,1,1
950065,25,1,1
685673,32,1,1
685239,44,1,1
685239,39,1,1
793190,39,3,5
793190,52,1,1
959184,43,3,5
959222,44,1,1
959235,56,1,1
959241,52,1,1
959258,8,1,1
959258,40,1,1
959276,6,1,1
959310,52,1,1
959321,59,1,1
959327,8,1,1
959470,2,1,1
959470,50,1,1
959597,45,1,1
959597,67,1,1
959770,67,1,1
959770,28,1,1
959802,4,1,1
959807,63,1,1
959807,67,1,1
959807,69,3,5
959807,26,1,1
684064,11,1,1
860727,16,1,1
860884,16,1,1
769206,52,1,1
738000,51,3,5
964078,7,1,1
964087,7,1,1
964193,7,1,1
964196,7,1,1
964214,7,1,1
964322,6,3,5
971554,6,1,1
971554,7,1,1
971567,7,1,1
971583,7,1,1
971592,379,3,5
971687,7,1,1
971721,7,1,1
971732,40,1,1
971750,40,1,1
971757,7,1,1
971766,7,1,1
971776,6,1,1
899934,7,1,1
971948,377,3,5
971992,40,1,1
972014,7,1,1
972044,7,1,1
972044,40,1,1
972048,7,1,1
972055,7,1,1
972062,7,1,1
972062,40,1,1
972084,40,3,5
972104,7,1,1
972137,40,1,1
972191,7,1,1
972194,40,1,1
972206,40,1,1
972209,7,1,1
972216,40,1,1
972814,7,1,1
972817,7,1,1
972836,6,3,5
972850,7,1,1
878891,6,1,1
972856,7,1,1
972861,40,1,1
857758,7,1,1
972869,6,1,1
973010,7,1,1
688678,49,1,1
840624,6,1,1
687235,7,1,1
689538,7,1,1
899931,8,1,1
684731,61,1,1
684731,44,1,1
979555,1,1,1
900048,17,1,1
900049,30,1,1
686978,4,1,1
688788,32,3,5
688788,50,1,1
688433,28,1,1
685123,44,1,1
899410,37,1,1
899992,1,1,1
683258,60,3,2
728657,18,1,1
728663,61,3,5
731884,52,1,1
1006272,17,1,1
1006272,20,1,1
1006272,22,1,1
1006272,26,1,1
1006272,38,1,1
1006272,45,1,1
1006272,69,1,1
899594,45,1,1
899747,29,1,1
899747,67,1,1
683720,18,1,1
687741,33,1,1
689048,33,1,1
689048,44,1,1
689048,8,1,1
689243,8,1,1
683990,60,3,5
689487,61,3,5
689487,7,1,1
685195,44,1,1
688581,41,1,1
683988,39,1,1
790198,7,1,1
686679,44,1,1
687183,7,1,1
899985,9,1,1
899985,24,1,1
899985,25,1,1
899985,32,1,1
885459,48,3,5
899899,56,1,1
777931,61,1,1
685009,1,1,1
683665,1,1,1
684669,1,1,1
688357,1,1,1
899507,14,1,1
686132,38,1,1
686132,55,1,1
721877,4,1,1
721881,50,1,1
685944,14,3,5
688985,23,1,1
689404,4,1,1
687507,2,1,1
833285,53,1,1
688968,12,3,5
689926,38,1,1
687022,38,1,1
837265,76,3,5
687882,60,1,1
687882,59,1,1
684812,44,1,1
737997,39,1,1
802992,18,1,1
1010052,69,3,5
899716,67,1,1
899716,25,1,1
899716,28,1,1
683828,33,1,1
683828,56,1,1
683828,39,1,1
683475,42,1,1
687407,49,1,1
689870,44,1,1
686421,69,3,2
684235,53,1,1
689421,24,1,1
688285,60,1,1
900013,53,1,1
837244,52,1,1
686281,61,3,5
686149,68,1,1
686149,11,1,1
686149,53,1,1
685700,34,1,1
687246,30,1,1
687246,58,1,1
935251,4,1,1
935251,32,1,1
935251,50,1,1
686508,14,1,1
686508,34,3,5
689910,14,3,5
686220,41,1,1
801799,51,1,1
685092,23,1,1
684497,33,1,1
684941,7,1,1
688618,30,1,1
688166,28,1,1
683907,12,3,5
686786,59,1,1
684895,35,1,1
685041,43,1,1
685041,51,1,1
849336,39,1,1
817806,4,1,1
689571,48,1,1
685190,48,1,1
685190,50,1,1
689973,4,1,1
689973,51,1,1
684421,34,1,1
684421,48,1,1
684653,56,1,1
686303,7,1,1
836893,61,3,5
689023,44,1,1
833214,7,1,1
683601,32,1,1
683601,50,1,1
685853,2,3,5
685853,14,1,1
687174,2,3,5
687174,22,3,5
685018,43,3,5
683177,42,1,1
688276,51,1,1
758559,53,1,1
686991,7,1,1
833267,14,1,1
877314,41,1,1
877314,42,1,1
870290,50,1,1
879104,50,1,1
899396,34,1,1
899436,53,1,1
900011,34,1,1
900011,48,1,1
689459,14,1,1
687902,22,1,1
798678,14,3,5
687818,48,1,1
687004,22,1,1
688475,34,1,1
688475,48,3,5
685204,48,3,5
688482,42,1,1
687189,41,1,1
687189,45,1,1
686982,55,1,1
686512,48,1,1
687537,25,1,1
687537,41,1,1
688277,48,1,1
688277,50,1,1
688277,58,1,1
689528,37,1,1
689528,47,1,1
689528,55,1,1
728821,11,1,1
728821,25,1,1
728821,45,1,1
683249,53,1,1
683683,53,1,1
683683,38,1,1
683502,14,1,1
683502,50,1,1
687868,2,1,1
687787,22,1,1
685180,2,1,1
689639,14,1,1
688748,50,1,1
687856,50,1,1
683394,50,1,1
686973,25,3,5
684700,10,1,1
686117,53,1,1
899251,32,3,5
684994,51,1,1
684782,51,1,1
683593,39,3,5
683593,51,1,1
900043,26,1,1
900043,41,1,1
900043,67,1,1
1041618,69,1,1
1041619,65,1,1
1041619,69,1,1
1041619,91,1,1
1041619,227,1,1
1041620,1,1,1
1041621,227,1,1
899571,61,1,1
899571,227,1,1
1041654,1,1,1
899875,61,1,1
899875,62,1,1
1041777,227,3,5
899876,70,1,1
1041792,61,1,1
1041837,1,1,1
1041855,1,1,1
885532,1,1,1
1041861,93,1,1
860574,1,1,1
860574,65,1,1
1042195,65,1,1
1042195,70,1,1
1042214,63,1,1
1042214,227,1,1
858291,65,1,1
858291,69,1,1
687218,44,1,1
688080,44,1,1
688080,7,3,5
899726,7,1,1
899724,7,1,1
684070,44,1,1
683624,7,1,1
683484,44,1,1
689358,44,1,1
689794,44,1,1
686147,44,1,1
685226,44,1,1
1013684,35,1,1
1013745,6,1,1
689807,44,1,1
688097,56,1,1
685446,22,1,1
1044238,1,1,1
1044259,65,1,1
1044265,93,1,1
1044268,65,1,1
1044268,69,1,1
1044268,91,1,1
1044268,227,1,1
1044271,93,3,5
1044283,1,1,1
1044286,7,1,1
1044295,70,1,1
1040919,1,1,1
833262,56,1,1
1150935,57,1,1
1150947,29,1,1
1150953,41,1,1
1150957,63,1,1
687779,22,1,1
688334,9,1,1
899421,55,1,1
1150933,66,1,1
877688,19,1,1
877688,25,1,1
877688,41,1,1
877688,43,1,1
877688,45,1,1
899532,38,1,1
899532,47,1,1
899532,58,1,1
736389,38,1,1
931854,69,3,5
931856,24,1,1
1171247,11,1,1
1171247,24,1,1
1171247,37,1,1
1171247,42,1,1
1171247,55,1,1
1171247,58,1,1
899046,41,1,1
899046,53,1,1
899049,11,1,1
899049,22,1,1
899049,32,1,1
899049,51,1,1
899704,36,1,1
899704,49,1,1
899704,62,1,1
899530,25,3,5
1159089,37,1,1
1159089,67,1,1
1159091,66,3,5
1159095,2,1,1
1159095,23,1,1
1159097,9,1,1
1159097,38,1,1
1159097,66,3,5
1159101,51,1,1
1159109,24,1,1
1159111,55,1,1
1159113,57,1,1
1159115,55,1,1
1159117,37,1,1
1159121,20,1,1
1159121,30,1,1
1159121,45,1,1
1159127,19,1,1
1159139,24,1,1
1159139,38,1,1
1159141,37,1,1
1159141,69,3,5
1159143,41,1,1
1159145,9,1,1
1159147,47,1,1
1159149,9,1,1
1159149,41,1,1
1159159,25,1,1
1159165,66,1,1
1159167,11,1,1
1159177,91,1,1
1159191,19,1,1
1159191,49,1,1
1159193,24,1,1
1159201,37,1,1
1159201,41,1,1
1159201,63,3,5
1159201,69,3,5
685857,39,1,1
687884,6,1,1
737495,6,3,5
728669,60,1,1
689728,44,1,1
689728,56,1,1
730893,33,1,1
979558,7,3,5
979558,56,1,1
688212,12,1,1
1132400,21,1,1
1179665,20,1,1
1179665,47,1,1
1179665,67,1,1
1089409,29,1,1
688918,53,1,1
899737,38,1,1
899737,45,1,1
1093938,66,3,5
1093954,45,1,1
1093954,66,3,5
1093978,19,1,1
1094025,29,1,1
858623,30,1,1
858623,48,1,1
1094174,14,1,1
1094174,4,1,1
1094185,58,1,1
1094185,4,1,1
1094185,21,1,1
1094185,30,1,1
1094185,50,1,1
1110207,44,1,1
688664,24,1,1
688664,37,1,1
688664,47,1,1
686101,42,1,1
686101,57,1,1
689622,37,1,1
789543,58,1,1
688864,34,1,1
1151267,24,1,1
1151271,12,1,1
1151279,45,1,1
1151279,53,1,1
1151281,14,1,1
1151283,47,1,1
1151285,53,1,1
1151287,25,1,1
683283,26,3,5
687037,20,1,1
687037,42,1,1
899756,17,1,1
899756,67,1,1
860767,61,1,1
860767,62,1,1
685846,38,1,1
689508,45,1,1
734442,39,1,1
899053,59,1,1
899300,52,1,1
687561,4,1,1
686708,11,1,1
687321,22,1,1
687981,4,1,1
684506,38,1,1
684506,11,1,1
684591,22,3,5
684591,50,3,5
686545,22,1,1
684944,2,3,5
683778,22,1,1
814098,2,3,5
687566,43,3,5
683214,50,1,1
687422,50,1,1
683353,4,1,1
899234,42,1,1
899234,69,1,1
905187,33,1,1
905187,59,1,1
1117391,43,1,1
1127122,59,1,1
1127124,8,1,1
1127132,8,1,1
1131907,45,1,1
1041047,1,1,1
1041057,1,1,1
1041062,1,1,1
1041077,1,1,1
1041083,93,1,1
1041103,93,1,1
1041501,1,1,1
1041581,93,1,1
860789,67,1,1
1041616,91,1,1
1041616,227,1,1
1132346,53,1,1
1132348,9,1,1
1132348,41,1,1
899631,7,1,1
899620,6,1,1
899621,18,1,1
899621,40,3,5
866494,52,1,1
858280,52,1,1
899632,43,1,1
683149,9,1,1
683149,24,1,1
683149,47,1,1
1085027,41,1,1
1085078,6,1,1
1085078,8,1,1
1085089,6,1,1
969507,7,1,1
969534,7,1,1
969540,7,1,1
969558,7,1,1
969579,7,1,1
969582,7,1,1
899004,36,1,1
687746,28,1,1
899765,30,1,1
1146916,67,1,1
1146924,69,1,1
1146926,42,1,1
689156,8,1,1
1225175,44,1,1
1225181,61,1,1
1225193,56,1,1
1225199,33,1,1
1225199,52,1,1
1225203,18,1,1
1225203,52,1,1
1225207,56,1,1
1225211,44,1,1
1225219,18,1,1
1225223,8,1,1
1225223,33,1,1
1225223,39,1,1
1225223,40,1,1
1225223,56,1,1
687029,61,3,5
684344,18,1,1
684344,59,1,1
731908,33,1,1
686219,18,1,1
685863,18,1,1
685046,44,1,1
685046,7,1,1
684662,44,1,1
685290,44,1,1
686447,44,1,1
688758,56,1,1
1225582,7,1,1
1225584,7,1,1
1225584,72,1,1
1225584,80,1,1
1225584,381,1,1
1225586,7,1,1
1225586,8,1,1
1225586,80,1,1
1225586,379,1,1
1225586,381,1,1
1227875,56,1,1
689236,56,1,1
835765,6,1,1
835765,8,1,1
835793,7,1,1
835793,49,1,1
1233790,43,1,1
1233802,4,1,1
1233802,43,1,1
1233804,43,3,5
899360,22,3,5
683102,14,1,1
683102,23,1,1
688261,4,1,1
688187,30,1,1
688187,43,1,1
900046,30,1,1
686441,20,1,1
828605,43,1,1
686741,14,1,1
686741,32,1,1
1238783,56,1,1
1238785,61,3,5
1238797,44,1,1
1238797,52,1,1
1238797,59,1,1
1238805,6,1,1
1238805,8,1,1
1238805,61,1,1
685169,22,1,1
685169,50,1,1
899566,48,1,1
1159133,55,1,1
1159133,58,1,1
899707,25,1,1
686351,29,1,1
688058,29,1,1
688058,57,1,1
688617,69,1,1
689666,28,1,1
686898,29,1,1
687513,69,3,5
683445,9,1,1
893408,9,1,1
893408,41,1,1
1159085,29,1,1
1150939,67,1,1
1150937,69,3,5
1150949,26,1,1
1150949,37,1,1
1150949,66,1,1
1222761,44,3,5
1222781,61,3,5
1222799,61,3,5
1222807,33,3,5
1222823,56,1,1
1222823,61,3,5
1222827,61,3,5
1222829,18,1,1
1222833,44,3,5
1222835,61,3,5
1222843,56,1,1
1222855,61,3,5
1222859,61,3,5
1222861,61,3,5
1222875,44,3,5
1222877,56,1,1
1268467,23,1,1
1268471,25,1,1
1268477,43,1,1
1268489,43,1,1
1268489,51,1,1
1268503,1,1,1
1268531,16,1,1
1268535,16,1,1
1268581,16,1,1
1268705,1,1,1
1269120,69,1,1
1269120,91,1,1
1269124,8,1,1
1269124,35,1,1
1269128,6,1,1
1269128,39,1,1
1269128,51,1,1
1269128,377,1,1
1269134,51,1,1
1269132,7,1,1
1269132,80,1,1
1268485,44,1,1
1268485,61,3,5
899086,60,1,1
899086,70,1,1
1275208,17,1,1
1275218,33,1,1
1275222,35,1,1
1275224,36,1,1
1275224,49,1,1
1275227,60,1,1
1275231,60,1,1
899586,44,1,1
900038,8,1,1
900038,18,1,1
683797,59,1,1
686887,33,1,1
1278505,33,1,1
1278505,61,1,1
1278507,18,1,1
1278507,33,1,1
1278511,18,1,1
1279138,7,1,1
683948,32,1,1
899742,2,1,1
686635,57,1,1
689270,19,1,1
684439,48,1,1
1279624,2,1,1
1279624,4,1,1
1279640,14,1,1
1279658,32,1,1
1151289,14,1,1
1151289,34,1,1
687674,7,1,1
898960,377,1,1
788752,7,1,1
685670,7,1,1
874094,7,1,1
874122,44,1,1
874149,44,1,1
874149,56,1,1
899211,44,3,5
1277471,44,1,1
1277475,7,1,1
1277511,7,1,1
1277513,7,1,1
1277519,7,1,1
1277582,7,1,1
1277584,7,1,1
